TIMESTAMP,PARTIDA_ID,PLAYER_ID,EQUIPO_ID,POS_X,POS_Y,SIZE,TOTAL_PLAYERS,MODO_JUEGO
2025-11-29 17:29:56.704,1,10,5,11,98,2,10,DUO
2025-11-29 17:29:56.804,1,1,1,51,86,3,10,DUO
2025-11-29 17:29:56.804,1,2,1,90,14,2,10,DUO
2025-11-29 17:29:56.804,1,3,2,61,98,2,10,DUO
2025-11-29 17:29:56.804,1,4,2,75,32,2,10,DUO
2025-11-29 17:29:56.804,1,5,3,44,79,2,10,DUO
2025-11-29 17:29:56.804,1,6,3,29,97,2,10,DUO
2025-11-29 17:29:56.804,1,7,4,84,1,2,10,DUO
2025-11-29 17:29:56.804,1,8,4,64,21,2,10,DUO
2025-11-29 17:29:56.804,1,9,5,87,98,2,10,DUO
2025-11-29 17:29:56.804,1,10,5,11,97,2,10,DUO
2025-11-29 17:29:56.905,1,1,1,51,85,3,10,DUO
2025-11-29 17:29:56.905,1,2,1,90,13,2,10,DUO
2025-11-29 17:29:56.905,1,3,2,61,97,2,10,DUO
2025-11-29 17:29:56.905,1,4,2,75,31,2,10,DUO
2025-11-29 17:29:56.905,1,5,3,44,78,2,10,DUO
2025-11-29 17:29:56.905,1,6,3,29,96,2,10,DUO
2025-11-29 17:29:56.905,1,7,4,84,0,2,10,DUO
2025-11-29 17:29:56.905,1,8,4,64,20,2,10,DUO
2025-11-29 17:29:56.905,1,9,5,87,97,2,10,DUO
2025-11-29 17:29:56.905,1,10,5,11,96,2,10,DUO
2025-11-29 17:29:57.005,1,1,1,51,84,3,10,DUO
2025-11-29 17:29:57.005,1,2,1,90,12,2,10,DUO
2025-11-29 17:29:57.005,1,3,2,61,96,2,10,DUO
2025-11-29 17:29:57.005,1,4,2,75,30,2,10,DUO
2025-11-29 17:29:57.005,1,5,3,44,77,2,10,DUO
2025-11-29 17:29:57.005,1,6,3,29,95,2,10,DUO
2025-11-29 17:29:57.005,1,7,4,84,99,2,10,DUO
2025-11-29 17:29:57.005,1,8,4,64,19,2,10,DUO
2025-11-29 17:29:57.005,1,9,5,87,96,2,10,DUO
2025-11-29 17:29:57.005,1,10,5,11,95,2,10,DUO
2025-11-29 17:29:57.106,1,1,1,51,83,3,10,DUO
2025-11-29 17:29:57.106,1,2,1,90,11,2,10,DUO
2025-11-29 17:29:57.106,1,3,2,61,95,2,10,DUO
2025-11-29 17:29:57.106,1,4,2,75,29,2,10,DUO
2025-11-29 17:29:57.106,1,5,3,44,76,2,10,DUO
2025-11-29 17:29:57.106,1,6,3,29,94,2,10,DUO
2025-11-29 17:29:57.106,1,7,4,84,98,2,10,DUO
2025-11-29 17:29:57.106,1,8,4,64,18,2,10,DUO
2025-11-29 17:29:57.106,1,9,5,87,95,2,10,DUO
2025-11-29 17:29:57.106,1,10,5,11,94,2,10,DUO
2025-11-29 17:29:57.206,1,1,1,51,82,3,10,DUO
2025-11-29 17:29:57.206,1,2,1,90,10,2,10,DUO
2025-11-29 17:29:57.206,1,3,2,61,94,2,10,DUO
2025-11-29 17:29:57.206,1,4,2,75,28,2,10,DUO
2025-11-29 17:29:57.206,1,5,3,44,75,2,10,DUO
2025-11-29 17:29:57.206,1,6,3,29,93,2,10,DUO
2025-11-29 17:29:57.206,1,7,4,84,97,2,10,DUO
2025-11-29 17:29:57.206,1,8,4,64,17,2,10,DUO
2025-11-29 17:29:57.206,1,9,5,87,94,2,10,DUO
2025-11-29 17:29:57.206,1,10,5,11,93,2,10,DUO
2025-11-29 17:29:57.307,1,1,1,51,81,3,10,DUO
2025-11-29 17:29:57.307,1,2,1,90,9,2,10,DUO
2025-11-29 17:29:57.307,1,3,2,61,93,2,10,DUO
2025-11-29 17:29:57.307,1,4,2,75,27,2,10,DUO
2025-11-29 17:29:57.307,1,5,3,44,74,2,10,DUO
2025-11-29 17:29:57.307,1,6,3,29,92,2,10,DUO
2025-11-29 17:29:57.307,1,7,4,84,96,2,10,DUO
2025-11-29 17:29:57.307,1,8,4,64,16,2,10,DUO
2025-11-29 17:29:57.307,1,9,5,87,93,2,10,DUO
2025-11-29 17:29:57.307,1,10,5,11,92,2,10,DUO
2025-11-29 17:29:57.407,1,1,1,51,80,3,10,DUO
2025-11-29 17:29:57.407,1,2,1,90,8,2,10,DUO
2025-11-29 17:29:57.407,1,3,2,61,92,2,10,DUO
2025-11-29 17:29:57.407,1,4,2,75,26,2,10,DUO
2025-11-29 17:29:57.407,1,5,3,44,73,2,10,DUO
2025-11-29 17:29:57.407,1,6,3,29,91,2,10,DUO
2025-11-29 17:29:57.407,1,7,4,84,95,2,10,DUO
2025-11-29 17:29:57.407,1,8,4,64,15,2,10,DUO
2025-11-29 17:29:57.407,1,9,5,87,92,2,10,DUO
2025-11-29 17:29:57.407,1,10,5,11,91,2,10,DUO
2025-11-29 17:29:57.508,1,1,1,51,79,3,10,DUO
2025-11-29 17:29:57.508,1,2,1,90,7,2,10,DUO
2025-11-29 17:29:57.508,1,3,2,61,91,2,10,DUO
2025-11-29 17:29:57.508,1,4,2,75,25,2,10,DUO
2025-11-29 17:29:57.508,1,5,3,44,72,2,10,DUO
2025-11-29 17:29:57.508,1,6,3,29,90,2,10,DUO
2025-11-29 17:29:57.508,1,7,4,84,94,2,10,DUO
2025-11-29 17:29:57.508,1,8,4,64,14,2,10,DUO
2025-11-29 17:29:57.508,1,9,5,87,91,2,10,DUO
2025-11-29 17:29:57.508,1,10,5,11,90,2,10,DUO
2025-11-29 17:29:57.608,1,1,1,51,78,3,10,DUO
2025-11-29 17:29:57.608,1,2,1,90,6,2,10,DUO
2025-11-29 17:29:57.608,1,3,2,61,90,2,10,DUO
2025-11-29 17:29:57.608,1,4,2,75,24,2,10,DUO
2025-11-29 17:29:57.608,1,5,3,44,71,2,10,DUO
2025-11-29 17:29:57.608,1,6,3,29,89,2,10,DUO
2025-11-29 17:29:57.608,1,7,4,84,93,2,10,DUO
2025-11-29 17:29:57.608,1,8,4,64,13,2,10,DUO
2025-11-29 17:29:57.608,1,9,5,87,90,2,10,DUO
2025-11-29 17:29:57.608,1,10,5,11,89,2,10,DUO
2025-11-29 17:29:57.709,1,1,1,51,77,3,10,DUO
2025-11-29 17:29:57.709,1,2,1,90,5,2,10,DUO
2025-11-29 17:29:57.709,1,3,2,61,89,2,10,DUO
2025-11-29 17:29:57.709,1,4,2,75,23,2,10,DUO
2025-11-29 17:29:57.709,1,5,3,44,70,2,10,DUO
2025-11-29 17:29:57.709,1,6,3,29,88,2,10,DUO
2025-11-29 17:29:57.709,1,7,4,84,92,2,10,DUO
2025-11-29 17:29:57.709,1,8,4,64,12,2,10,DUO
2025-11-29 17:29:57.709,1,9,5,87,89,2,10,DUO
2025-11-29 17:29:57.709,1,10,5,11,88,2,10,DUO
2025-11-29 17:29:57.809,1,1,1,51,76,3,10,DUO
2025-11-29 17:29:57.809,1,2,1,90,4,2,10,DUO
2025-11-29 17:29:57.809,1,3,2,61,88,2,10,DUO
2025-11-29 17:29:57.809,1,4,2,75,22,2,10,DUO
2025-11-29 17:29:57.809,1,5,3,44,69,2,10,DUO
2025-11-29 17:29:57.809,1,6,3,29,87,2,10,DUO
2025-11-29 17:29:57.809,1,7,4,84,91,2,10,DUO
2025-11-29 17:29:57.809,1,8,4,64,11,2,10,DUO
2025-11-29 17:29:57.809,1,9,5,87,88,2,10,DUO
2025-11-29 17:29:57.809,1,10,5,11,87,2,10,DUO
2025-11-29 17:29:57.910,1,1,1,51,75,3,10,DUO
2025-11-29 17:29:57.910,1,2,1,90,3,2,10,DUO
2025-11-29 17:29:57.910,1,3,2,61,87,2,10,DUO
2025-11-29 17:29:57.910,1,4,2,75,21,2,10,DUO
2025-11-29 17:29:57.910,1,5,3,44,68,2,10,DUO
2025-11-29 17:29:57.910,1,6,3,29,86,2,10,DUO
2025-11-29 17:29:57.910,1,7,4,84,90,2,10,DUO
2025-11-29 17:29:57.910,1,8,4,64,10,2,10,DUO
2025-11-29 17:29:57.910,1,9,5,87,87,2,10,DUO
2025-11-29 17:29:57.910,1,10,5,11,86,2,10,DUO
2025-11-29 17:29:58.011,1,1,1,51,74,3,10,DUO
2025-11-29 17:29:58.011,1,2,1,90,2,2,10,DUO
2025-11-29 17:29:58.011,1,3,2,61,86,2,10,DUO
2025-11-29 17:29:58.011,1,4,2,75,20,2,10,DUO
2025-11-29 17:29:58.011,1,5,3,44,67,2,10,DUO
2025-11-29 17:29:58.011,1,6,3,29,85,2,10,DUO
2025-11-29 17:29:58.011,1,7,4,84,89,2,10,DUO
2025-11-29 17:29:58.011,1,8,4,64,9,2,10,DUO
2025-11-29 17:29:58.011,1,9,5,87,86,2,10,DUO
2025-11-29 17:29:58.011,1,10,5,11,85,2,10,DUO
2025-11-29 17:29:58.111,1,1,1,51,73,3,10,DUO
2025-11-29 17:29:58.111,1,2,1,90,1,2,10,DUO
2025-11-29 17:29:58.111,1,3,2,61,85,2,10,DUO
2025-11-29 17:29:58.111,1,4,2,75,19,2,10,DUO
2025-11-29 17:29:58.111,1,5,3,44,66,2,10,DUO
2025-11-29 17:29:58.111,1,6,3,29,84,2,10,DUO
2025-11-29 17:29:58.111,1,7,4,84,88,2,10,DUO
2025-11-29 17:29:58.111,1,8,4,64,8,2,10,DUO
2025-11-29 17:29:58.111,1,9,5,87,85,2,10,DUO
2025-11-29 17:29:58.111,1,10,5,11,84,2,10,DUO
2025-11-29 17:29:58.212,1,1,1,51,72,3,10,DUO
2025-11-29 17:29:58.212,1,2,1,90,0,2,10,DUO
2025-11-29 17:29:58.212,1,3,2,61,84,2,10,DUO
2025-11-29 17:29:58.212,1,4,2,75,18,2,10,DUO
2025-11-29 17:29:58.212,1,5,3,44,65,2,10,DUO
2025-11-29 17:29:58.212,1,6,3,29,83,2,10,DUO
2025-11-29 17:29:58.212,1,7,4,84,87,2,10,DUO
2025-11-29 17:29:58.212,1,8,4,64,7,2,10,DUO
2025-11-29 17:29:58.212,1,9,5,87,84,2,10,DUO
2025-11-29 17:29:58.212,1,10,5,11,83,2,10,DUO
2025-11-29 17:29:58.313,1,1,1,51,71,3,10,DUO
2025-11-29 17:29:58.313,1,2,1,90,99,2,10,DUO
2025-11-29 17:29:58.313,1,3,2,61,83,2,10,DUO
2025-11-29 17:29:58.313,1,4,2,75,17,2,10,DUO
2025-11-29 17:29:58.313,1,5,3,44,64,2,10,DUO
2025-11-29 17:29:58.313,1,6,3,29,82,2,10,DUO
2025-11-29 17:29:58.313,1,7,4,84,86,2,10,DUO
2025-11-29 17:29:58.313,1,8,4,64,6,2,10,DUO
2025-11-29 17:29:58.313,1,9,5,87,83,2,10,DUO
2025-11-29 17:29:58.313,1,10,5,11,82,2,10,DUO
2025-11-29 17:29:58.413,1,1,1,51,70,3,10,DUO
2025-11-29 17:29:58.413,1,2,1,90,98,2,10,DUO
2025-11-29 17:29:58.413,1,3,2,61,82,2,10,DUO
2025-11-29 17:29:58.413,1,4,2,75,16,2,10,DUO
2025-11-29 17:29:58.413,1,5,3,44,63,2,10,DUO
2025-11-29 17:29:58.413,1,6,3,29,81,2,10,DUO
2025-11-29 17:29:58.413,1,7,4,84,85,2,10,DUO
2025-11-29 17:29:58.413,1,8,4,64,5,2,10,DUO
2025-11-29 17:29:58.413,1,9,5,87,82,2,10,DUO
2025-11-29 17:29:58.413,1,10,5,11,81,2,10,DUO
2025-11-29 17:29:58.514,1,1,1,51,69,3,10,DUO
2025-11-29 17:29:58.514,1,2,1,90,97,2,10,DUO
2025-11-29 17:29:58.514,1,3,2,61,81,2,10,DUO
2025-11-29 17:29:58.514,1,4,2,75,15,2,10,DUO
2025-11-29 17:29:58.514,1,5,3,44,62,2,10,DUO
2025-11-29 17:29:58.514,1,6,3,29,80,2,10,DUO
2025-11-29 17:29:58.514,1,7,4,84,84,2,10,DUO
2025-11-29 17:29:58.514,1,8,4,64,4,2,10,DUO
2025-11-29 17:29:58.514,1,9,5,87,81,2,10,DUO
2025-11-29 17:29:58.514,1,10,5,11,80,2,10,DUO
2025-11-29 17:29:58.615,1,1,1,51,68,3,10,DUO
2025-11-29 17:29:58.615,1,2,1,90,96,2,10,DUO
2025-11-29 17:29:58.615,1,3,2,61,80,2,10,DUO
2025-11-29 17:29:58.615,1,4,2,75,14,2,10,DUO
2025-11-29 17:29:58.615,1,5,3,44,61,2,10,DUO
2025-11-29 17:29:58.615,1,6,3,29,79,2,10,DUO
2025-11-29 17:29:58.615,1,7,4,84,83,2,10,DUO
2025-11-29 17:29:58.615,1,8,4,64,3,2,10,DUO
2025-11-29 17:29:58.615,1,9,5,87,80,2,10,DUO
2025-11-29 17:29:58.615,1,10,5,11,79,2,10,DUO
2025-11-29 17:29:58.715,1,1,1,51,67,3,10,DUO
2025-11-29 17:29:58.715,1,2,1,90,95,2,10,DUO
2025-11-29 17:29:58.715,1,3,2,61,79,2,10,DUO
2025-11-29 17:29:58.715,1,4,2,75,13,2,10,DUO
2025-11-29 17:29:58.715,1,5,3,44,60,2,10,DUO
2025-11-29 17:29:58.715,1,6,3,29,78,2,10,DUO
2025-11-29 17:29:58.715,1,7,4,84,82,2,10,DUO
2025-11-29 17:29:58.715,1,8,4,64,2,2,10,DUO
2025-11-29 17:29:58.715,1,9,5,87,79,2,10,DUO
2025-11-29 17:29:58.715,1,10,5,11,78,2,10,DUO
2025-11-29 17:29:58.816,1,1,1,51,66,3,10,DUO
2025-11-29 17:29:58.816,1,2,1,90,94,2,10,DUO
2025-11-29 17:29:58.816,1,3,2,61,78,2,10,DUO
2025-11-29 17:29:58.816,1,4,2,75,12,2,10,DUO
2025-11-29 17:29:58.816,1,5,3,44,59,2,10,DUO
2025-11-29 17:29:58.816,1,6,3,29,77,2,10,DUO
2025-11-29 17:29:58.816,1,7,4,84,81,2,10,DUO
2025-11-29 17:29:58.816,1,8,4,64,1,2,10,DUO
2025-11-29 17:29:58.816,1,9,5,87,78,2,10,DUO
2025-11-29 17:29:58.816,1,10,5,11,77,2,10,DUO
2025-11-29 17:29:58.916,1,1,1,51,65,3,10,DUO
2025-11-29 17:29:58.916,1,2,1,90,93,2,10,DUO
2025-11-29 17:29:58.916,1,3,2,61,77,2,10,DUO
2025-11-29 17:29:58.916,1,4,2,75,11,2,10,DUO
2025-11-29 17:29:58.916,1,5,3,44,58,2,10,DUO
2025-11-29 17:29:58.916,1,6,3,29,76,2,10,DUO
2025-11-29 17:29:58.916,1,7,4,84,80,2,10,DUO
2025-11-29 17:29:58.916,1,8,4,64,0,2,10,DUO
2025-11-29 17:29:58.916,1,9,5,87,77,2,10,DUO
2025-11-29 17:29:58.916,1,10,5,11,76,2,10,DUO
2025-11-29 17:29:59.017,1,1,1,51,64,3,10,DUO
2025-11-29 17:29:59.017,1,2,1,90,92,2,10,DUO
2025-11-29 17:29:59.017,1,3,2,61,76,2,10,DUO
2025-11-29 17:29:59.017,1,4,2,75,10,2,10,DUO
2025-11-29 17:29:59.017,1,5,3,44,57,2,10,DUO
2025-11-29 17:29:59.017,1,6,3,29,75,2,10,DUO
2025-11-29 17:29:59.017,1,7,4,84,79,2,10,DUO
2025-11-29 17:29:59.017,1,8,4,64,99,2,10,DUO
2025-11-29 17:29:59.017,1,9,5,87,76,2,10,DUO
2025-11-29 17:29:59.017,1,10,5,11,75,2,10,DUO
2025-11-29 17:29:59.118,1,1,1,51,63,3,10,DUO
2025-11-29 17:29:59.118,1,2,1,90,91,2,10,DUO
2025-11-29 17:29:59.118,1,3,2,61,75,2,10,DUO
2025-11-29 17:29:59.118,1,4,2,75,9,2,10,DUO
2025-11-29 17:29:59.118,1,5,3,44,56,2,10,DUO
2025-11-29 17:29:59.118,1,6,3,29,74,2,10,DUO
2025-11-29 17:29:59.118,1,7,4,84,78,2,10,DUO
2025-11-29 17:29:59.118,1,8,4,64,98,2,10,DUO
2025-11-29 17:29:59.118,1,9,5,87,75,2,10,DUO
2025-11-29 17:29:59.118,1,10,5,11,74,2,10,DUO
2025-11-29 17:29:59.219,1,1,1,51,62,3,10,DUO
2025-11-29 17:29:59.219,1,2,1,90,90,2,10,DUO
2025-11-29 17:29:59.219,1,3,2,61,74,2,10,DUO
2025-11-29 17:29:59.219,1,4,2,75,8,2,10,DUO
2025-11-29 17:29:59.219,1,5,3,44,55,2,10,DUO
2025-11-29 17:29:59.219,1,6,3,29,73,2,10,DUO
2025-11-29 17:29:59.219,1,7,4,84,77,2,10,DUO
2025-11-29 17:29:59.219,1,8,4,64,97,2,10,DUO
2025-11-29 17:29:59.219,1,9,5,87,74,2,10,DUO
2025-11-29 17:29:59.219,1,10,5,11,73,2,10,DUO
2025-11-29 17:29:59.319,1,1,1,51,61,3,10,DUO
2025-11-29 17:29:59.319,1,2,1,90,89,2,10,DUO
2025-11-29 17:29:59.319,1,3,2,61,73,2,10,DUO
2025-11-29 17:29:59.319,1,4,2,75,7,2,10,DUO
2025-11-29 17:29:59.319,1,5,3,44,54,2,10,DUO
2025-11-29 17:29:59.319,1,6,3,29,72,2,10,DUO
2025-11-29 17:29:59.319,1,7,4,84,76,2,10,DUO
2025-11-29 17:29:59.319,1,8,4,64,96,2,10,DUO
2025-11-29 17:29:59.319,1,9,5,87,73,2,10,DUO
2025-11-29 17:29:59.319,1,10,5,11,72,2,10,DUO
2025-11-29 17:29:59.420,1,1,1,51,60,3,10,DUO
2025-11-29 17:29:59.420,1,2,1,90,88,2,10,DUO
2025-11-29 17:29:59.420,1,3,2,61,72,2,10,DUO
2025-11-29 17:29:59.420,1,4,2,75,6,2,10,DUO
2025-11-29 17:29:59.420,1,5,3,44,53,2,10,DUO
2025-11-29 17:29:59.420,1,6,3,29,71,2,10,DUO
2025-11-29 17:29:59.420,1,7,4,84,75,2,10,DUO
2025-11-29 17:29:59.420,1,8,4,64,95,2,10,DUO
2025-11-29 17:29:59.420,1,9,5,87,72,2,10,DUO
2025-11-29 17:29:59.420,1,10,5,11,71,2,10,DUO
2025-11-29 17:29:59.520,1,1,1,51,59,3,10,DUO
2025-11-29 17:29:59.520,1,2,1,90,87,2,10,DUO
2025-11-29 17:29:59.520,1,3,2,61,71,2,10,DUO
2025-11-29 17:29:59.520,1,4,2,75,5,2,10,DUO
2025-11-29 17:29:59.520,1,5,3,44,52,2,10,DUO
2025-11-29 17:29:59.520,1,6,3,29,70,2,10,DUO
2025-11-29 17:29:59.520,1,7,4,84,74,2,10,DUO
2025-11-29 17:29:59.520,1,8,4,64,94,2,10,DUO
2025-11-29 17:29:59.520,1,9,5,87,71,2,10,DUO
2025-11-29 17:29:59.520,1,10,5,11,70,2,10,DUO
2025-11-29 17:29:59.621,1,1,1,51,58,3,10,DUO
2025-11-29 17:29:59.621,1,2,1,90,86,2,10,DUO
2025-11-29 17:29:59.621,1,3,2,61,70,2,10,DUO
2025-11-29 17:29:59.621,1,4,2,75,4,2,10,DUO
2025-11-29 17:29:59.621,1,5,3,44,51,2,10,DUO
2025-11-29 17:29:59.621,1,6,3,29,69,2,10,DUO
2025-11-29 17:29:59.621,1,7,4,84,73,2,10,DUO
2025-11-29 17:29:59.621,1,8,4,64,93,2,10,DUO
2025-11-29 17:29:59.621,1,9,5,87,70,2,10,DUO
2025-11-29 17:29:59.621,1,10,5,11,69,2,10,DUO
2025-11-29 17:29:59.721,1,1,1,51,57,3,10,DUO
2025-11-29 17:29:59.721,1,2,1,90,85,2,10,DUO
2025-11-29 17:29:59.721,1,3,2,61,69,2,10,DUO
2025-11-29 17:29:59.721,1,4,2,75,3,2,10,DUO
2025-11-29 17:29:59.721,1,5,3,44,50,2,10,DUO
2025-11-29 17:29:59.721,1,6,3,29,68,2,10,DUO
2025-11-29 17:29:59.721,1,7,4,84,72,2,10,DUO
2025-11-29 17:29:59.721,1,8,4,64,92,2,10,DUO
2025-11-29 17:29:59.721,1,9,5,87,69,2,10,DUO
2025-11-29 17:29:59.721,1,10,5,11,68,2,10,DUO
2025-11-29 17:29:59.822,1,1,1,51,56,3,10,DUO
2025-11-29 17:29:59.822,1,2,1,90,84,2,10,DUO
2025-11-29 17:29:59.822,1,3,2,61,68,2,10,DUO
2025-11-29 17:29:59.822,1,4,2,75,2,2,10,DUO
2025-11-29 17:29:59.822,1,5,3,44,49,2,10,DUO
2025-11-29 17:29:59.822,1,6,3,29,67,2,10,DUO
2025-11-29 17:29:59.822,1,7,4,84,71,2,10,DUO
2025-11-29 17:29:59.822,1,8,4,64,91,2,10,DUO
2025-11-29 17:29:59.822,1,9,5,87,68,2,10,DUO
2025-11-29 17:29:59.822,1,10,5,11,67,2,10,DUO
2025-11-29 17:29:59.922,1,1,1,51,55,3,10,DUO
2025-11-29 17:29:59.922,1,2,1,90,83,2,10,DUO
2025-11-29 17:29:59.922,1,3,2,61,67,2,10,DUO
2025-11-29 17:29:59.922,1,4,2,75,1,2,10,DUO
2025-11-29 17:29:59.922,1,5,3,44,48,2,10,DUO
2025-11-29 17:29:59.922,1,6,3,29,66,2,10,DUO
2025-11-29 17:29:59.922,1,7,4,84,70,2,10,DUO
2025-11-29 17:29:59.922,1,8,4,64,90,2,10,DUO
2025-11-29 17:29:59.922,1,9,5,87,67,2,10,DUO
2025-11-29 17:29:59.922,1,10,5,11,66,2,10,DUO
2025-11-29 17:30:00.023,1,1,1,51,54,3,10,DUO
2025-11-29 17:30:00.023,1,2,1,90,82,2,10,DUO
2025-11-29 17:30:00.023,1,3,2,61,66,2,10,DUO
2025-11-29 17:30:00.023,1,4,2,75,0,2,10,DUO
2025-11-29 17:30:00.023,1,5,3,44,47,2,10,DUO
2025-11-29 17:30:00.023,1,6,3,29,65,2,10,DUO
2025-11-29 17:30:00.023,1,7,4,84,69,2,10,DUO
2025-11-29 17:30:00.023,1,8,4,64,89,2,10,DUO
2025-11-29 17:30:00.023,1,9,5,87,66,2,10,DUO
2025-11-29 17:30:00.023,1,10,5,11,65,2,10,DUO
2025-11-29 17:30:00.124,1,1,1,51,53,3,10,DUO
2025-11-29 17:30:00.124,1,2,1,90,81,2,10,DUO
2025-11-29 17:30:00.124,1,3,2,61,65,2,10,DUO
2025-11-29 17:30:00.124,1,4,2,75,99,2,10,DUO
2025-11-29 17:30:00.124,1,5,3,44,46,2,10,DUO
2025-11-29 17:30:00.124,1,6,3,29,64,2,10,DUO
2025-11-29 17:30:00.124,1,7,4,84,68,2,10,DUO
2025-11-29 17:30:00.124,1,8,4,64,88,2,10,DUO
2025-11-29 17:30:00.124,1,9,5,87,65,2,10,DUO
2025-11-29 17:30:00.124,1,10,5,11,64,2,10,DUO
2025-11-29 17:30:00.224,1,1,1,51,52,3,10,DUO
2025-11-29 17:30:00.224,1,2,1,90,80,2,10,DUO
2025-11-29 17:30:00.224,1,3,2,61,64,2,10,DUO
2025-11-29 17:30:00.224,1,4,2,75,98,2,10,DUO
2025-11-29 17:30:00.224,1,5,3,44,45,2,10,DUO
2025-11-29 17:30:00.224,1,6,3,29,63,2,10,DUO
2025-11-29 17:30:00.224,1,7,4,84,67,2,10,DUO
2025-11-29 17:30:00.224,1,8,4,64,87,2,10,DUO
2025-11-29 17:30:00.224,1,9,5,87,64,2,10,DUO
2025-11-29 17:30:00.224,1,10,5,11,63,2,10,DUO
2025-11-29 17:30:00.325,1,1,1,51,51,3,10,DUO
2025-11-29 17:30:00.325,1,2,1,90,79,2,10,DUO
2025-11-29 17:30:00.325,1,3,2,61,63,2,10,DUO
2025-11-29 17:30:00.325,1,4,2,75,97,2,10,DUO
2025-11-29 17:30:00.325,1,5,3,44,44,2,10,DUO
2025-11-29 17:30:00.325,1,6,3,29,62,2,10,DUO
2025-11-29 17:30:00.325,1,7,4,84,66,2,10,DUO
2025-11-29 17:30:00.325,1,8,4,64,86,2,10,DUO
2025-11-29 17:30:00.325,1,9,5,87,63,2,10,DUO
2025-11-29 17:30:00.325,1,10,5,11,62,2,10,DUO
2025-11-29 17:30:00.426,1,1,1,51,50,3,10,DUO
2025-11-29 17:30:00.426,1,2,1,90,78,2,10,DUO
2025-11-29 17:30:00.426,1,3,2,61,62,2,10,DUO
2025-11-29 17:30:00.426,1,4,2,75,96,2,10,DUO
2025-11-29 17:30:00.426,1,5,3,44,43,2,10,DUO
2025-11-29 17:30:00.426,1,6,3,29,61,2,10,DUO
2025-11-29 17:30:00.426,1,7,4,84,65,2,10,DUO
2025-11-29 17:30:00.426,1,8,4,64,85,2,10,DUO
2025-11-29 17:30:00.426,1,9,5,87,62,2,10,DUO
2025-11-29 17:30:00.426,1,10,5,11,61,2,10,DUO
2025-11-29 17:30:00.526,1,1,1,51,49,3,10,DUO
2025-11-29 17:30:00.526,1,2,1,90,77,2,10,DUO
2025-11-29 17:30:00.526,1,3,2,61,61,2,10,DUO
2025-11-29 17:30:00.526,1,4,2,75,95,2,10,DUO
2025-11-29 17:30:00.526,1,5,3,44,42,2,10,DUO
2025-11-29 17:30:00.526,1,6,3,29,60,2,10,DUO
2025-11-29 17:30:00.526,1,7,4,84,64,2,10,DUO
2025-11-29 17:30:00.526,1,8,4,64,84,2,10,DUO
2025-11-29 17:30:00.526,1,9,5,87,61,2,10,DUO
2025-11-29 17:30:00.526,1,10,5,11,60,2,10,DUO
2025-11-29 17:30:00.627,1,1,1,51,48,3,10,DUO
2025-11-29 17:30:00.627,1,2,1,90,76,2,10,DUO
2025-11-29 17:30:00.627,1,3,2,61,60,2,10,DUO
2025-11-29 17:30:00.627,1,4,2,75,94,2,10,DUO
2025-11-29 17:30:00.627,1,5,3,44,41,2,10,DUO
2025-11-29 17:30:00.627,1,6,3,29,59,2,10,DUO
2025-11-29 17:30:00.627,1,7,4,84,63,2,10,DUO
2025-11-29 17:30:00.627,1,8,4,64,83,2,10,DUO
2025-11-29 17:30:00.627,1,9,5,87,60,2,10,DUO
2025-11-29 17:30:00.627,1,10,5,11,59,2,10,DUO
2025-11-29 17:30:00.728,1,1,1,51,47,3,10,DUO
2025-11-29 17:30:00.728,1,2,1,90,75,2,10,DUO
2025-11-29 17:30:00.728,1,3,2,61,59,2,10,DUO
2025-11-29 17:30:00.728,1,4,2,75,93,2,10,DUO
2025-11-29 17:30:00.728,1,5,3,44,40,2,10,DUO
2025-11-29 17:30:00.728,1,6,3,29,58,2,10,DUO
2025-11-29 17:30:00.728,1,7,4,84,62,2,10,DUO
2025-11-29 17:30:00.728,1,8,4,64,82,2,10,DUO
2025-11-29 17:30:00.728,1,9,5,87,59,2,10,DUO
2025-11-29 17:30:00.728,1,10,5,11,58,2,10,DUO
2025-11-29 17:30:00.829,1,1,1,51,46,3,10,DUO
2025-11-29 17:30:00.829,1,2,1,90,74,2,10,DUO
2025-11-29 17:30:00.829,1,3,2,61,58,2,10,DUO
2025-11-29 17:30:00.829,1,4,2,75,92,2,10,DUO
2025-11-29 17:30:00.829,1,5,3,44,39,2,10,DUO
2025-11-29 17:30:00.829,1,6,3,29,57,2,10,DUO
2025-11-29 17:30:00.829,1,7,4,84,61,2,10,DUO
2025-11-29 17:30:00.829,1,8,4,64,81,2,10,DUO
2025-11-29 17:30:00.829,1,9,5,87,58,2,10,DUO
2025-11-29 17:30:00.829,1,10,5,11,57,2,10,DUO
2025-11-29 17:30:00.929,1,1,1,51,45,3,10,DUO
2025-11-29 17:30:00.929,1,2,1,90,73,2,10,DUO
2025-11-29 17:30:00.929,1,3,2,61,57,2,10,DUO
2025-11-29 17:30:00.929,1,4,2,75,91,2,10,DUO
2025-11-29 17:30:00.929,1,5,3,44,38,2,10,DUO
2025-11-29 17:30:00.929,1,6,3,29,56,2,10,DUO
2025-11-29 17:30:00.929,1,7,4,84,60,2,10,DUO
2025-11-29 17:30:00.929,1,8,4,64,80,2,10,DUO
2025-11-29 17:30:00.929,1,9,5,87,57,2,10,DUO
2025-11-29 17:30:00.929,1,10,5,11,56,2,10,DUO
